year,state,legal1820,dtype,agegr,count,pop,age,legal,beertaxa,beerpercap,winepercap,spiritpercap,totpercap,mrate
1975,16,0.6529050469398499,homicide,21-24 yrs,3,57028,22.465087890625,1,0.27881041169166565,1.4800000190734863,0.25999999046325684,0.800000011920929,2.549999952316284,5.260573863983154
1975,16,0.6529050469398499,other external,21-24 yrs,21,57028,22.465087890625,1,0.27881041169166565,1.4800000190734863,0.25999999046325684,0.800000011920929,2.549999952316284,36.82401657104492
1975,16,0.6529050469398499,internal,21-24 yrs,14,57028,22.465087890625,1,0.27881041169166565,1.4800000190734863,0.25999999046325684,0.800000011920929,2.549999952316284,24.549345016479492
1976,16,0.6567410826683044,MVA,15-17 yrs,31,54390,15.985438346862793,0,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,56.99576950073242
1976,16,0.6567410826683044,suicide,15-17 yrs,7,54390,15.985438346862793,0,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,12.870013236999512
1976,16,0.6567410826683044,homicide,15-17 yrs,4,54390,15.985438346862793,0,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,7.354292869567871
1976,16,0.6567410826683044,other external,15-17 yrs,16,54390,15.985438346862793,0,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,29.417171478271484
1976,16,0.6567410826683044,internal,15-17 yrs,7,54390,15.985438346862793,0,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,12.870013236999512
1976,16,0.6567410826683044,all,18-20 yrs,85,50845,18.974824905395508,0.6567410826683044,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,167.17474365234375
1976,16,0.6567410826683044,MVA,18-20 yrs,47,50845,18.974824905395508,0.6567410826683044,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,92.43779754638672
1976,16,0.6567410826683044,suicide,18-20 yrs,9,50845,18.974824905395508,0.6567410826683044,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,17.700855255126953
1976,16,0.6567410826683044,homicide,18-20 yrs,3,50845,18.974824905395508,0.6567410826683044,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,5.900285243988037
1976,16,0.6567410826683044,other external,18-20 yrs,19,50845,18.974824905395508,0.6567410826683044,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,37.368473052978516
1976,16,0.6567410826683044,internal,18-20 yrs,7,50845,18.974824905395508,0.6567410826683044,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,13.767332077026367
1976,16,0.6567410826683044,all,21-24 yrs,101,60536,22.482059478759766,1,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,166.84286499023438
1976,16,0.6567410826683044,MVA,21-24 yrs,38,60536,22.482059478759766,1,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,62.77256393432617
1976,16,0.6567410826683044,suicide,21-24 yrs,20,60536,22.482059478759766,1,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,33.03819274902344
1976,16,0.6567410826683044,homicide,21-24 yrs,7,60536,22.482059478759766,1,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,11.563366889953613
1976,16,0.6567410826683044,other external,21-24 yrs,20,60536,22.482059478759766,1,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,33.03819274902344
1976,16,0.6567410826683044,internal,21-24 yrs,16,60536,22.482059478759766,1,0.26362037658691406,1.5199999809265137,0.27000001072883606,0.7900000214576721,2.5799999237060547,26.430553436279297
1977,16,0.6584513783454895,MVA,15-17 yrs,26,54940,15.997834205627441,0,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,47.3243522644043
1977,16,0.6584513783454895,suicide,15-17 yrs,5,54940,15.997834205627441,0,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,9.100837707519531
1977,16,0.6584513783454895,homicide,15-17 yrs,0,54940,15.997834205627441,0,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,0
1977,16,0.6584513783454895,other external,15-17 yrs,20,54940,15.997834205627441,0,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,36.403350830078125
1977,16,0.6584513783454895,internal,15-17 yrs,12,54940,15.997834205627441,0,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,21.842008590698242
1977,16,0.6584513783454895,all,18-20 yrs,96,51814,18.98006248474121,0.6584513783454895,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,185.27810668945312
1977,16,0.6584513783454895,MVA,18-20 yrs,49,51814,18.98006248474121,0.6584513783454895,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,94.56903839111328
1977,16,0.6584513783454895,suicide,18-20 yrs,7,51814,18.98006248474121,0.6584513783454895,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,13.509861946105957
1977,16,0.6584513783454895,homicide,18-20 yrs,2,51814,18.98006248474121,0.6584513783454895,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,3.8599605560302734
1977,16,0.6584513783454895,other external,18-20 yrs,27,51814,18.98006248474121,0.6584513783454895,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,52.10947036743164
1977,16,0.6584513783454895,internal,18-20 yrs,11,51814,18.98006248474121,0.6584513783454895,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,21.22978401184082
1977,16,0.6584513783454895,all,21-24 yrs,109,63361,22.494579315185547,1,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,172.0301055908203
1977,16,0.6584513783454895,MVA,21-24 yrs,44,63361,22.494579315185547,1,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,69.44335174560547
1977,16,0.6584513783454895,suicide,21-24 yrs,21,63361,22.494579315185547,1,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,33.14341735839844
1977,16,0.6584513783454895,homicide,21-24 yrs,6,63361,22.494579315185547,1,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,9.469547271728516
1977,16,0.6584513783454895,other external,21-24 yrs,27,63361,22.494579315185547,1,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,42.61296463012695
1977,16,0.6584513783454895,internal,21-24 yrs,11,63361,22.494579315185547,1,0.24752476811408997,1.5,0.2199999988079071,0.7900000214576721,2.5199999809265137,17.360837936401367
1978,16,0.6571633815765381,MVA,15-17 yrs,31,54729,16.015148162841797,0,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,56.642730712890625
1978,16,0.6571633815765381,suicide,15-17 yrs,7,54729,16.015148162841797,0,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,12.79029369354248
1978,16,0.6571633815765381,homicide,15-17 yrs,1,54729,16.015148162841797,0,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,1.8271849155426025
1978,16,0.6571633815765381,other external,15-17 yrs,10,54729,16.015148162841797,0,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,18.271848678588867
1978,16,0.6571633815765381,internal,15-17 yrs,12,54729,16.015148162841797,0,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,21.926218032836914
1978,16,0.6571633815765381,all,18-20 yrs,75,52964,18.97698402404785,0.6571633815765381,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,141.60562133789062
1978,16,0.6571633815765381,MVA,18-20 yrs,36,52964,18.97698402404785,0.6571633815765381,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,67.97069549560547
1978,16,0.6571633815765381,suicide,18-20 yrs,12,52964,18.97698402404785,0.6571633815765381,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,22.656898498535156
1978,16,0.6571633815765381,homicide,18-20 yrs,3,52964,18.97698402404785,0.6571633815765381,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,5.664224624633789
1978,16,0.6571633815765381,other external,18-20 yrs,14,52964,18.97698402404785,0.6571633815765381,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,26.433048248291016
1978,16,0.6571633815765381,internal,18-20 yrs,10,52964,18.97698402404785,0.6571633815765381,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,18.880748748779297
1978,16,0.6571633815765381,all,21-24 yrs,96,66184,22.502477645874023,1,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,145.05015563964844
1978,16,0.6571633815765381,MVA,21-24 yrs,47,66184,22.502477645874023,1,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,71.01414489746094
1978,16,0.6571633815765381,suicide,21-24 yrs,11,66184,22.502477645874023,1,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,16.620330810546875
1978,16,0.6571633815765381,homicide,21-24 yrs,1,66184,22.502477645874023,1,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,1.5109392404556274
1978,16,0.6571633815765381,other external,21-24 yrs,19,66184,22.502477645874023,1,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,28.70784568786621
1978,16,0.6571633815765381,internal,21-24 yrs,18,66184,22.502477645874023,1,0.2300613671541214,1.5,0.25999999046325684,0.800000011920929,2.559999942779541,27.1969051361084
1979,16,0.6555962562561035,MVA,15-17 yrs,36,53099,16.018098831176758,0,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,67.79788970947266
1979,16,0.6555962562561035,suicide,15-17 yrs,2,53099,16.018098831176758,0,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,3.7665493488311768
1979,16,0.6555962562561035,homicide,15-17 yrs,0,53099,16.018098831176758,0,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,0
1979,16,0.6555962562561035,other external,15-17 yrs,13,53099,16.018098831176758,0,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,24.48257064819336
1979,16,0.6555962562561035,internal,15-17 yrs,7,53099,16.018098831176758,0,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,13.18292236328125
1979,16,0.6555962562561035,all,18-20 yrs,90,53777,18.973186492919922,0.6555962562561035,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,167.3577880859375
1979,16,0.6555962562561035,MVA,18-20 yrs,42,53777,18.973186492919922,0.6555962562561035,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,78.10030364990234
1979,16,0.6555962562561035,suicide,18-20 yrs,7,53777,18.973186492919922,0.6555962562561035,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,13.016716957092285
1979,16,0.6555962562561035,homicide,18-20 yrs,6,53777,18.973186492919922,0.6555962562561035,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,11.157186508178711
1979,16,0.6555962562561035,other external,18-20 yrs,24,53777,18.973186492919922,0.6555962562561035,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,44.628746032714844
1979,16,0.6555962562561035,internal,18-20 yrs,11,53777,18.973186492919922,0.6555962562561035,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,20.45484161376953
1979,16,0.6555962562561035,all,21-24 yrs,99,67519,22.503236770629883,1,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,146.62539672851562
1979,16,0.6555962562561035,MVA,21-24 yrs,41,67519,22.503236770629883,1,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,60.72364807128906
1979,16,0.6555962562561035,suicide,21-24 yrs,14,67519,22.503236770629883,1,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,20.73490333557129
1979,16,0.6555962562561035,homicide,21-24 yrs,6,67519,22.503236770629883,1,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,8.886387825012207
1979,16,0.6555962562561035,other external,21-24 yrs,21,67519,22.503236770629883,1,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,31.10235595703125
1979,16,0.6555962562561035,internal,21-24 yrs,17,67519,22.503236770629883,1,0.20661158859729767,1.5499999523162842,0.27000001072883606,0.8399999737739563,2.6500000953674316,25.178098678588867
1980,16,0.669771134853363,MVA,15-17 yrs,25,50899,16.024263381958008,0,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,49.116878509521484
1980,16,0.669771134853363,suicide,15-17 yrs,5,50899,16.024263381958008,0,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,9.823375701904297
1980,16,0.669771134853363,homicide,15-17 yrs,1,50899,16.024263381958008,0,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,1.9646751880645752
1980,16,0.669771134853363,other external,15-17 yrs,10,50899,16.024263381958008,0,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,19.646751403808594
1980,16,0.669771134853363,internal,15-17 yrs,4,50899,16.024263381958008,0,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,7.858700752258301
1980,16,0.669771134853363,all,18-20 yrs,78,54438,18.99502182006836,0.669771134853363,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,143.2822723388672
1980,16,0.669771134853363,MVA,18-20 yrs,40,54438,18.99502182006836,0.669771134853363,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,73.47808837890625
1980,16,0.669771134853363,suicide,18-20 yrs,8,54438,18.99502182006836,0.669771134853363,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,14.695616722106934
1980,16,0.669771134853363,homicide,18-20 yrs,4,54438,18.99502182006836,0.669771134853363,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,7.347808361053467
1980,16,0.669771134853363,other external,18-20 yrs,14,54438,18.99502182006836,0.669771134853363,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,25.717329025268555
1980,16,0.669771134853363,internal,18-20 yrs,12,54438,18.99502182006836,0.669771134853363,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,22.043424606323242
1980,16,0.669771134853363,all,21-24 yrs,93,68579,22.495866775512695,1,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,135.6100311279297
1980,16,0.669771134853363,MVA,21-24 yrs,38,68579,22.495866775512695,1,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,55.41054916381836
1980,16,0.669771134853363,suicide,21-24 yrs,17,68579,22.495866775512695,1,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,24.788928985595703
1980,16,0.669771134853363,homicide,21-24 yrs,4,68579,22.495866775512695,1,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,5.83268928527832
1980,16,0.669771134853363,other external,21-24 yrs,18,68579,22.495866775512695,1,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,26.247102737426758
1980,16,0.669771134853363,internal,21-24 yrs,16,68579,22.495866775512695,1,0.18203884363174438,1.5299999713897705,0.30000001192092896,0.7699999809265137,2.5999999046325684,23.33075714111328
1981,16,0.6823740601539612,MVA,15-17 yrs,22,49147,16.021934509277344,0,0.16501650214195251,1.5399999618530273,0.33000001311302185,0.8299999833106995,2.700000047683716,44.763668060302734
1981,16,0.6823740601539612,suicide,15-17 yrs,6,49147,16.021934509277344,0,0.16501650214195251,1.5399999618530273,0.33000001311302185,0.8299999833106995,2.700000047683716,12.208272933959961
